Overall Qual,Gr Liv Area,Lot Area,Kitchen Qual,Overall Cond,Exter Qual,Year Built,Total SF,Total Baths,SalePrice
5,1770,8640,3,5,3,1968,2670.0,2.5,11.951186847493476
8,1204,3701,3,5,3,1987,2395.0,2.0,11.775297421715827
5,925,7000,3,6,3,1961,925.0,1.0,11.502885230075814
5,1015,6120,3,7,3,1925,1783.0,1.0,11.385103457032141
6,1844,11751,3,6,3,1977,3688.0,2.0,12.154784614286667
8,2727,10570,4,8,4,1932,3580.0,2.5,12.660331092405906
9,2276,11778,5,5,4,2008,4547.0,3.0,13.07107218827772
5,1092,9278,3,5,3,2007,2184.0,1.0,11.891368749982085
6,1488,21579,3,6,3,1968,2976.0,2.5,12.278397958261774
5,945,2394,3,6,3,1973,1890.0,2.5,11.691080018519527
7,1614,11210,4,5,4,2005,3228.0,2.0,12.308182383129823
8,1235,3760,3,5,4,1980,2470.0,2.0,12.273735966890268
5,1107,8050,4,6,3,1967,2056.0,2.0,11.751950239425476
5,1051,9759,3,5,3,1966,2102.0,2.0,11.731265497840116
6,1337,4500,3,5,3,1998,2574.0,3.0,11.941462360646149
7,2098,9375,4,5,4,1997,3138.0,2.5,12.388398368982115
7,1200,8800,3,6,3,1966,2374.0,2.5,12.004574385508691
6,1368,3600,3,7,3,1910,2052.0,1.0,11.648373769145277
7,1430,9967,3,5,3,2000,1814.0,2.5,12.04355959836804
5,1090,7024,3,5,3,2005,2180.0,2.5,11.964007453736912
8,1872,11885,5,5,4,2001,3171.0,3.5,12.474193386571581
4,951,8765,3,6,3,1936,1902.0,1.0,11.575909653758895
5,1466,17755,2,4,3,1959,2932.0,1.5,11.917730355182513
7,1430,7750,3,5,3,1999,1814.0,2.5,11.957617696467539
5,1313,9350,4,6,3,1961,2626.0,2.5,11.938199736300925
7,1553,8125,4,5,4,2005,2309.0,2.5,12.136191879981927
6,1504,8229,4,5,4,2007,2256.0,2.5,12.019749091416921
5,1057,7922,4,7,3,1953,2114.0,2.0,11.599112335481124
4,1149,10682,3,6,3,1960,2163.0,2.0,11.751950239425476
5,1336,15750,3,5,3,1953,2501.0,2.0,11.964007453736912
7,1767,5306,4,7,4,1987,2831.0,3.0,12.384223015005313
6,848,4426,4,5,4,2004,1696.0,2.0,11.870606902224587
7,1200,3182,4,5,4,2004,1800.0,2.5,11.92504173829169
6,2279,19958,4,8,3,1958,2864.0,2.5,12.456835254920371
7,2448,18275,3,8,3,1962,3886.0,4.0,12.533579815765737
7,1479,14419,4,5,3,1987,3124.0,4.5,12.271396795480596
8,1880,12217,5,5,4,2007,2835.0,3.5,12.644372736731912
8,1828,12782,4,5,4,2002,3650.0,3.0,12.540761149388421
8,2898,15498,4,6,4,1976,4463.0,3.0,12.567240979056246
7,1653,8127,4,5,4,2003,2465.0,3.5,12.250094315624496
8,2649,16900,4,5,4,2001,4128.0,3.5,12.950984134533131
8,2630,9200,4,5,4,1998,4100.0,3.5,12.660331092405906
7,1809,10984,4,5,4,2005,2754.0,2.5,12.253437985595856
5,1097,16561,3,5,3,1996,2194.0,2.5,11.904298410001253
7,2236,13006,4,5,3,1997,3200.0,2.5,12.310437165348775
5,2138,8100,3,5,3,1898,2987.0,2.0,11.571203807011969
5,789,10594,3,5,3,1926,1557.0,1.0,11.477308649967686
2,480,9000,3,3,3,1949,960.0,1.0,10.471978128496518
7,1954,15660,4,9,4,1939,2752.0,2.0,12.649157827477366
6,1625,23580,2,6,3,1979,3250.0,2.5,12.398761113062513
7,1569,3635,4,5,4,2007,2955.0,2.5,12.077676615757813
7,1755,11949,4,8,4,1991,2730.0,3.0,12.367345048436391
8,2610,9000,5,5,4,2007,3794.0,2.5,12.623064399210183
8,1324,6240,4,5,4,2006,2648.0,3.0,12.445093483000798
5,1800,8513,3,5,3,1961,3600.0,2.0,11.775297421715827
8,1792,8640,4,5,4,2007,2688.0,2.5,12.449022745701502
7,2075,10530,4,6,4,1993,3223.0,3.5,12.449022745701502
5,1601,13825,3,6,3,1958,2134.0,1.5,11.849404844423074
7,2009,6240,3,5,3,1939,2998.0,2.0,11.918397239722838
5,1131,5720,3,6,3,1941,1807.0,1.5,11.104972264124868
8,1586,2645,4,5,4,1999,2546.0,3.5,12.04355959836804
7,1948,7875,4,5,4,2003,2795.0,2.5,12.259618151783465
6,1561,13339,3,6,3,1960,3122.0,3.0,12.170450649220749
5,1114,9900,3,5,3,1961,2228.0,2.0,11.849404844423074
5,1025,7000,3,5,3,1962,2050.0,2.0,11.728044909070785
5,1211,8250,3,5,3,1968,2163.0,1.0,11.80560254159177
4,930,11100,4,7,3,1946,930.0,1.0,11.349241150793087
7,1995,11250,4,5,4,1995,2925.0,3.5,12.37581963951765
5,1365,1920,3,5,3,1971,2130.0,2.5,11.715874472198905
5,2350,9600,3,5,3,1920,3323.0,2.0,11.775297421715827
5,1031,7626,4,8,4,1952,2062.0,2.0,11.8879382384223
6,813,5684,4,8,3,1930,1626.0,1.0,11.608244735642321
6,2048,12760,3,5,3,1976,4006.0,3.0,12.04355959836804
5,1086,10200,3,7,3,1954,2172.0,2.0,11.88380602959621
5,928,6000,3,6,3,1957,1856.0,1.0,11.630717389475995
5,912,12968,3,6,3,1962,1824.0,2.0,11.87757552297847
7,1761,10207,4,6,4,2007,2635.0,3.0,12.336556900342153
6,1069,4043,3,6,3,1977,2138.0,2.0,11.849404844423074
8,1419,8089,4,6,4,2007,2838.0,3.0,12.879019669789754
7,3493,18386,4,9,3,1880,4963.0,3.0,12.59473402514672
6,1657,12155,3,3,3,1970,3314.0,2.5,12.004574385508691
6,1398,7200,3,7,3,1976,2082.0,1.5,11.986055452062393
5,1056,8450,3,6,3,1968,2112.0,2.0,11.863589378812122
5,1001,6060,4,9,4,1930,1838.0,1.0,11.735276702486741
8,3279,53504,5,5,5,2003,4929.0,4.5,13.195615697878253
2,1086,11340,3,1,2,1920,1809.0,1.0,10.915106645867503
6,1396,11069,4,5,4,2007,2004.0,2.5,12.04355959836804
3,1020,4761,2,3,2,1918,2040.0,1.0,11.07443600653965
6,1536,10266,3,6,3,1952,2304.0,1.5,11.820417517632333
6,1512,2117,4,5,4,2000,2268.0,2.5,12.034696963475044
7,1277,10628,3,5,3,1970,2554.0,2.0,12.025755079404917
8,2450,16545,4,5,4,1998,3734.0,3.5,12.73670383776449
5,1250,8248,2,7,3,1918,1936.0,2.0,11.661354090741
8,1590,9000,4,5,4,2008,2358.0,2.5,12.25486757159303
8,1800,14331,4,5,4,2002,3600.0,3.0,12.652362948153474
7,1564,11058,4,6,4,2007,3128.0,2.0,12.296082439438212
5,864,9350,3,5,3,1975,1728.0,2.0,11.50892748368293
7,1414,7750,4,5,4,2002,2121.0,2.5,12.07824495582233
7,1450,7328,4,5,4,2008,2900.0,2.0,12.320490023710256
7,1143,3628,4,5,4,2004,2286.0,1.5,12.080515091473
6,988,9240,4,8,4,1959,1976.0,3.0,11.915058360753719
10,2296,13478,5,5,5,2008,4018.0,3.5,13.02132904585825
6,1176,6240,3,6,3,1934,1632.0,1.0,11.648338835562747
5,1576,21384,4,6,3,1923,2900.0,3.5,12.317171167298682
6,2792,10440,3,7,4,1920,4302.0,2.0,12.45293662970407
5,1328,16905,3,6,3,1959,2678.0,2.0,12.04355959836804
7,1214,9803,4,5,4,2009,2428.0,2.0,12.099500284773487
6,1442,9750,3,6,3,1958,2884.0,1.5,11.969723533345908
5,2136,10680,3,3,3,1951,4272.0,2.0,11.834291315386718
6,1497,6000,3,7,3,1937,2322.0,2.0,11.964007453736912
6,1638,9060,4,5,3,1957,2605.0,2.0,11.842236406331555
7,1894,11316,4,5,4,2002,2711.0,3.5,12.277932735946903
5,1178,10000,4,6,3,1973,2354.0,2.0,11.964007453736912
6,1396,8730,3,7,3,1915,2094.0,1.0,11.941950837487406
4,894,9450,3,5,3,1954,1788.0,1.0,11.608244735642321
8,1580,11932,4,5,4,2007,3160.0,2.0,12.367889578686164
5,964,8243,3,7,3,1961,1928.0,1.0,11.83138646878959
6,790,6292,3,5,3,1930,1558.0,1.0,11.418625774449598
5,2128,3000,3,1,3,1922,3168.0,2.0,11.042937835596494
5,1150,7945,3,6,3,1959,2300.0,2.0,11.856522261533737
5,912,7150,3,6,3,1962,1824.0,1.5,11.719947764402807
9,2855,9233,5,5,4,2000,4395.0,3.5,12.91164481522143
6,1040,11500,3,4,2,1967,2080.0,2.0,12.001511614739405
7,1222,7360,4,5,4,2010,2444.0,2.0,12.138869243416009
8,1494,9549,5,5,4,1995,2988.0,2.5,12.506180941677357
6,1470,9765,3,8,5,1993,2150.0,2.5,12.128116509451258
5,1588,7200,3,6,3,1955,2356.0,1.5,11.918397239722838
5,1122,12000,4,7,3,1948,2046.0,2.0,11.898194668458823
7,999,12122,5,9,5,1961,1943.0,2.0,12.091789104493502
4,747,5825,3,5,3,1926,1347.0,1.0,11.288543647320601
7,2049,21533,4,5,4,1996,3114.0,2.5,12.259144108039314
5,858,7207,3,7,3,1958,1716.0,2.0,11.665655135642039
5,1188,12160,3,5,3,1959,2376.0,2.0,11.863589378812122
9,1641,14463,5,5,5,2008,3282.0,3.0,12.66508168011904
6,1137,13811,4,6,3,1987,2249.0,3.0,12.07824495582233
8,1915,10041,4,5,4,1992,2823.0,3.5,12.301387370778713
5,1268,6300,3,4,3,1938,2100.0,1.5,11.982935344196433
7,2322,12460,3,5,4,1999,3359.0,2.5,12.323860125621126
5,835,10625,3,5,3,1920,1293.0,1.0,11.326607934898927
8,2088,8899,4,5,5,2007,3036.0,2.5,12.429220196836383
